household_ID,appliance_ID,appliance_type,no_of_hours_used_during_last_week
ID3839,O15_1,Toaster / Sandwich toaster,1.0
ID3839,O17_1,Electric pressure cooker,3.5
ID3839,O24_1,Washing Machine,7.0
ID3839,O26_1,Electric Iron including electric steam iron,3.5
ID3839,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID3839,O45_1,Mobile phone - Smart phones,
ID3839,O45_2,Mobile phone - Smart phones,
ID3840,O1_1,Refrigerator,168.0
ID3840,O8_1,Electric Blender,0.5
ID3840,O12_1,Rice cooker,3.0
ID3840,O13_1,Electric Kettle,0.66
ID3840,O24_1,Washing Machine,1.0
ID3840,O26_1,Electric Iron including electric steam iron,0.25
ID3840,O34_1,Radio,
ID3840,O45_1,Mobile phone - Smart phones,
ID3840,O45_2,Mobile phone - Smart phones,
ID3840,O45_3,Mobile phone - Smart phones,
ID3840,O45_4,Mobile phone - Smart phones,
ID3841,O1_1,Refrigerator,168.0
ID3841,O5_1,Electric Oven,0.0
ID3841,O8_1,Electric Blender,0.25
ID3841,O12_1,Rice cooker,3.0
ID3841,O13_1,Electric Kettle,0.25
ID3841,O24_1,Washing Machine,0.33
ID3841,O26_1,Electric Iron including electric steam iron,0.25
ID3841,O43_1,Laptops,35.0
ID3841,O45_1,Mobile phone - Smart phones,
ID3841,O45_2,Mobile phone - Smart phones,
ID3841,O45_3,Mobile phone - Smart phones,
ID3841,O66_1,Electric Water pump,
ID3842,O1_1,Refrigerator,168.0
ID3842,O8_1,Electric Blender,0.25
ID3842,O24_1,Washing Machine,4.0
ID3842,O26_1,Electric Iron including electric steam iron,0.33
ID3842,O45_1,Mobile phone - Smart phones,
ID3842,O45_2,Mobile phone - Smart phones,
ID3842,O45_3,Mobile phone - Smart phones,
ID3842,O45_4,Mobile phone - Smart phones,
ID3842,O45_5,Mobile phone - Smart phones,
ID3842,O54_1,Hair dryer,
ID3842,O66_1,Electric Water pump,
ID3843,O13_1,Electric Kettle,0.25
ID3843,O26_1,Electric Iron including electric steam iron,0.25
ID3843,O31_1,TV,12.0
ID3843,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID3843,O34_1,Radio,
ID3843,O45_1,Mobile phone - Smart phones,1.0
ID3843,O45_2,Mobile phone - Smart phones,
ID3843,O47_1,Mobile phone - Basic phones,
ID3843,O66_1,Electric Water pump,
ID3844,O1_1,Refrigerator,168.0
ID3844,O4_1,Microwave,0.0
ID3844,O8_1,Electric Blender,0.25
ID3844,O12_1,Rice cooker,1.75
ID3844,O15_1,Toaster / Sandwich toaster,0.0
ID3844,O24_1,Washing Machine,3.0
ID3844,O27_1,Electric Vacuum Cleaner,0.0
ID3844,O31_1,TV,133.0
ID3844,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID3844,O35_1,Bluetooth Speakers,
ID3844,O36_1,DVD / VCD,
ID3844,O43_1,Laptops,10.0
ID3844,O45_1,Mobile phone - Smart phones,
ID3844,O45_2,Mobile phone - Smart phones,
ID3844,O45_3,Mobile phone - Smart phones,
ID3844,O45_4,Mobile phone - Smart phones,
ID3844,O45_5,Mobile phone - Smart phones,
ID3844,O54_1,Hair dryer,
ID3844,O54_2,Hair dryer,
ID3844,O54_3,Hair dryer,
ID3844,O76_1,Other1,
ID3845,O1_1,Refrigerator,168.0
ID3845,O5_1,Electric Oven,0.0
ID3845,O8_1,Electric Blender,0.25
ID3845,O12_1,Rice cooker,2.0
ID3845,O13_1,Electric Kettle,0.0
ID3845,O15_1,Toaster / Sandwich toaster,0.0
ID3845,O24_1,Washing Machine,2.0
ID3845,O26_1,Electric Iron including electric steam iron,2.0
ID3845,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID3845,O36_1,DVD / VCD,
ID3845,O45_1,Mobile phone - Smart phones,
ID3845,O45_2,Mobile phone - Smart phones,
ID3846,O1_1,Refrigerator,168.0
ID3846,O26_1,Electric Iron including electric steam iron,3.0
ID3846,O45_1,Mobile phone - Smart phones,3.0
ID3846,O45_2,Mobile phone - Smart phones,3.0
ID3846,O45_3,Mobile phone - Smart phones,
ID3846,O45_4,Mobile phone - Smart phones,
ID3846,O47_1,Mobile phone - Basic phones,
ID3846,O47_2,Mobile phone - Basic phones,
ID3847,O1_1,Refrigerator,100.0
ID3847,O5_1,Electric Oven,1.0
ID3847,O8_1,Electric Blender,4.0
ID3847,O10_1,Electric mixer / beater,1.0
ID3847,O12_1,Rice cooker,14.0
ID3847,O13_1,Electric Kettle,14.0
ID3847,O15_1,Toaster / Sandwich toaster,2.0
ID3847,O24_1,Washing Machine,7.0
ID3847,O26_1,Electric Iron including electric steam iron,3.0
ID3847,O31_1,TV,70.0
ID3847,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID3847,O45_1,Mobile phone - Smart phones,
ID3847,O45_2,Mobile phone - Smart phones,
ID3847,O45_3,Mobile phone - Smart phones,
ID3847,O45_4,Mobile phone - Smart phones,
ID3847,O45_5,Mobile phone - Smart phones,
ID3847,O54_1,Hair dryer,
ID3847,O55_1,Hair iron / hair curlers,
ID3848,O1_1,Refrigerator,168.0
ID3848,O12_1,Rice cooker,7.0
ID3849,O1_1,Refrigerator,168.0
ID3849,O8_1,Electric Blender,0.0
ID3849,O12_1,Rice cooker,0.0
ID3849,O26_1,Electric Iron including electric steam iron,1.0
ID3849,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID3849,O43_1,Laptops,5.0
ID3849,O44_1,Routers,
ID3849,O45_1,Mobile phone - Smart phones,
ID3849,O48_1,Fixed phones,
ID3850,O1_1,Refrigerator,168.0
ID3850,O8_1,Electric Blender,0.0
ID3850,O12_1,Rice cooker,0.33
ID3850,O13_1,Electric Kettle,0.0
ID3850,O18_1,Air fryer,0.0
ID3850,O24_1,Washing Machine,0.0
ID3850,O26_1,Electric Iron including electric steam iron,0.5
ID3850,O31_1,TV,28.0
ID3850,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID3850,O34_1,Radio,0.0
ID3850,O36_1,DVD / VCD,
ID3850,O45_1,Mobile phone - Smart phones,
ID3850,O48_1,Fixed phones,
ID3850,O69_1,Geyser / Hot water systems for bathrooms which operate from electricity,
ID3851,O1_1,Refrigerator,168.0
ID3851,O12_1,Rice cooker,2.0
ID3851,O26_1,Electric Iron including electric steam iron,0.0
ID3851,O31_1,TV,14.0
ID3851,O32_1,TV antenna,
ID3851,O36_1,DVD / VCD,
ID3851,O45_1,Mobile phone - Smart phones,3.5
ID3851,O47_1,Mobile phone - Basic phones,
ID3852,O1_1,Refrigerator,168.0
ID3852,O12_1,Rice cooker,3.5
ID3852,O13_1,Electric Kettle,0.0
ID3852,O18_1,Air fryer,0.5
ID3852,O21_1,Electric coconut scraper,0.0
ID3852,O24_1,Washing Machine,0.0
ID3852,O25_1,Clothes dryer,0.0
ID3852,O26_1,Electric Iron including electric steam iron,0.75
ID3852,O31_1,TV,10.5
ID3852,O32_1,TV antenna,
ID3852,O45_1,Mobile phone - Smart phones,1.0
ID3852,O45_2,Mobile phone - Smart phones,
ID3852,O47_1,Mobile phone - Basic phones,
ID3852,O67_1,Electric Sewing machine,
ID3853,O1_1,Refrigerator,56.0
ID3853,O8_1,Electric Blender,0.1
ID3853,O13_1,Electric Kettle,0.0
ID3853,O14_1,Electric water heater to heat water for drinking purposes,2.0
ID3853,O24_1,Washing Machine,0.0
ID3853,O26_1,Electric Iron including electric steam iron,0.66
ID3853,O31_1,TV,56.0
ID3853,O32_1,TV antenna,0.0
ID3853,O34_1,Radio,
ID3853,O42_1,Computers,
ID3853,O45_1,Mobile phone - Smart phones,1.5
ID3853,O45_2,Mobile phone - Smart phones,
ID3853,O47_1,Mobile phone - Basic phones,
ID3853,O72_1,Emergency Light / re-chargeable torches,
ID3853,O76_1,Other1,
ID3854,O1_1,Refrigerator,158.0
ID3854,O8_1,Electric Blender,0.25
ID3854,O26_1,Electric Iron including electric steam iron,1.0
ID3854,O44_1,Routers,
ID3854,O45_1,Mobile phone - Smart phones,2.0
ID3854,O45_2,Mobile phone - Smart phones,
ID3854,O45_3,Mobile phone - Smart phones,
ID3854,O47_1,Mobile phone - Basic phones,
ID3854,O66_1,Electric Water pump,
